date,units_forecast,units_lower,units_upper,revenue_forecast,revenue_lower,revenue_upper
2018-07-18,1435.1958927350588,1103.2285232785764,1762.227739812546,26354.321676238877,18780.343032147466,33828.70817925011
2018-07-19,1510.2716382680412,1191.4843255353503,1832.9129916969819,27568.398630157655,20049.941803911883,34772.39683412234
2018-07-20,1826.5779208412328,1491.7484069547072,2148.6241765810814,34046.476721332954,26831.953697034634,41241.13324848554
2018-07-21,2263.2449433239917,1932.3641715391536,2599.327649308746,42103.22151795756,34514.26073174122,49316.97308453529
2018-07-22,2316.963798087865,1975.3476938510958,2639.702311795076,43110.694054175474,35755.828131672824,50683.172949793334
2018-07-23,1506.2695734211648,1176.1819946832816,1838.2287952070267,27823.797145403907,20377.675939743705,35159.730897067806
2018-07-24,1343.9303585078735,1028.6725720346697,1662.9977252582648,24303.127991553327,17328.428487379795,31348.070777166024
2018-07-25,1413.3672190815907,1096.1945800258568,1765.6059875456385,26034.047411015526,19259.911017919596,33741.281024795666
2018-07-26,1485.6941859772191,1181.6681348590403,1813.5451192167604,27155.796090698466,20134.586618567122,34164.09371414362
2018-07-27,1798.875355524153,1474.987380261325,2115.5197475198656,33528.50505822605,25980.362242659274,40892.982669640835
2018-07-28,2232.078495244811,1900.9593961683638,2555.5351105948216,41469.324092333794,34154.431620877396,48232.81400641503
2018-07-29,2282.0363057501604,1954.6904355190043,2606.170517236615,42352.991020071524,35252.112745058184,50197.82814652792
2018-07-30,1467.3286032956757,1136.6375291314723,1809.320313162711,26937.21191950236,19762.985500019215,34100.04527428577
2018-07-31,1300.7704528406355,971.486790200417,1632.9715666377417,23285.446814087038,16321.61390844815,30826.569624982163
2018-08-01,1365.8313462047065,1033.6687968654949,1678.7329755985495,24885.912912676326,17639.044576246633,32047.21901248852
2018-08-02,1433.674485204036,1076.5717608993355,1750.740649684837,25880.637414718938,18961.881069288043,33513.39211120988
2018-08-03,1742.3132811325017,1398.4911234747517,2083.388632783317,32132.408602495198,25239.18859979236,39148.837726987724
2018-08-04,2170.9644709357635,1843.6125085808949,2494.1010726317613,39960.85029444929,32630.294644196398,46830.73324327801
2018-08-05,2216.409002283976,1875.485365311703,2527.584728953333,40742.94377587421,33483.57852506404,48063.84194793309
2018-08-06,1397.273947843134,1042.184866373426,1708.2035661351342,25238.368174723157,18134.856580981024,32362.102266080266
2018-08-07,1226.4204692869125,909.1278775501975,1546.3155404908582,21512.254578909113,14019.030319858875,28537.68309744506
2018-08-08,1287.3629117919754,953.1845637679944,1620.08541839308,23054.166408138302,15608.286225201358,30036.514194713982
2018-08-09,1351.3080710399063,1028.2376792166597,1669.1699520908487,24007.1382595578,16699.54589991577,30890.8601163613
2018-08-10,1656.3117232348927,1334.9048363949005,1980.6352128875092,30234.62189435276,22635.54640473045,37390.37772300899
2018-08-11,2081.6317954291208,1769.468453736055,2420.81158618119,38056.56413681265,30986.63669254476,44936.061917228304
2018-08-12,2124.08930421864,1788.3998061037762,2466.3130876776095,38849.94026948685,31840.23295614678,46118.42081224386
2018-08-13,1302.3502989171348,961.4808735226654,1619.3476579096819,23374.113151383353,16044.928881936496,30602.676497247976
2018-08-14,1129.3138066509741,795.4559676645016,1481.4578159323485,19693.6124361037,12706.778709123135,27094.076447105625
2018-08-15,1188.5308390620278,853.0253179056646,1482.3614498473598,21297.145335768662,14072.118575443887,28845.01926145436
2018-08-16,1251.2434847872355,921.9244307812248,1579.7009386625928,22326.669974962977,15275.129368162308,29441.594137580174
2018-08-17,1555.5411643059256,1218.0856349925464,1885.709700023526,28644.37875537521,21441.786153062258,35439.65994523512
2018-08-18,1980.7134153511395,1651.4018060556955,2286.8281282290063,36568.8152275492,29032.432400791313,43323.27787175978
2018-08-19,2023.6103331905201,1708.3596586730725,2350.6131483524514,37475.44678885421,29835.97349199144,44769.93177314728
2018-08-20,1202.9239039865151,861.872886444406,1503.0606487250902,22122.062222089287,15125.419114992766,29244.350795301583
2018-08-21,1031.5752367205962,718.0291873310262,1341.5651213718652,18571.587325685483,11747.125983290505,25337.149838034024
2018-08-22,1093.1327674958152,754.6891947967349,1408.227525707438,20311.129078422106,13160.098048591202,27385.36997813387
2018-08-23,1158.8504802793332,843.8950477434349,1482.9262349223648,21481.078530239367,14737.133354770189,28984.421810311138
2018-08-24,1466.8232459326302,1125.532583640421,1808.4589977333578,27942.119161882933,20484.71208524785,34371.24644141829
2018-08-25,1896.3386777144656,1552.367738954576,2201.7056136906504,36011.36372468709,28797.728362664966,43200.86726954319
2018-08-26,1944.236661434947,1611.9171330057143,2286.0626892614464,37062.941598212,29395.363183239166,44351.949280831526
2018-08-27,1129.1898351850614,802.6069013055015,1477.684319806645,21853.40560659684,14730.013239862647,28644.232110798817
2018-08-28,964.0900625879251,635.7298063395594,1284.8351813234194,18444.551676976007,11128.243830925034,25727.642064448075
2018-08-29,1032.4660122845503,714.3379303009409,1360.9300956014702,20322.46211140517,13085.791105401604,27226.700859609526
2018-08-30,1105.5209257460585,775.3132022057148,1425.4040807670294,21626.60317309968,14010.286620034422,28604.61268755672
2018-08-31,1421.2877110138234,1067.52629372551,1730.8098953061137,28216.824397127322,20733.466787982536,35382.2747280594
2018-09-01,1858.9807927378154,1523.5068838759032,2162.1045139399525,36409.48343687594,29000.88376317379,43219.972736865086
2018-09-02,1915.3559039329464,1606.6711891436782,2243.195569963307,37578.01938391958,29897.914844034538,44856.65271467815
2018-09-03,1108.9911155392006,793.4604857521236,1441.8672539458018,22478.34446867359,15141.919380889507,29348.044110811385
2018-09-04,952.6741616835341,642.2844186942223,1268.9744891457503,19171.648520569244,11792.395772364926,26542.897228961305
2018-09-05,1029.8211792937714,691.1295797921832,1353.1845003809387,21143.42794722158,14368.065024726535,28439.122846939295
2018-09-06,1111.5159412372677,775.1038341398086,1447.6860786662892,22532.570873605957,15349.819590854271,29226.034626265304
2018-09-07,1435.6667086291254,1098.4638062206316,1782.150516111536,29198.3467128838,21225.20593828738,36270.14027155701
2018-09-08,1881.360111204419,1546.235329841429,2206.5581463166045,37456.524723766415,30459.873324437194,45172.80438577265
2018-09-09,1945.2232104858836,1617.158262851125,2279.4887980201443,38679.94509245486,31328.469317793617,45468.959743646126
2018-09-10,1145.707002235496,790.5998670666726,1454.4107934221825,23623.91287742711,16137.059625862854,30484.513470800874
2018-09-11,995.476368181225,666.3280365819544,1330.764532305366,20349.009437169763,13014.253900393513,27489.417044282276
2018-09-12,1077.8315404562252,735.9778808488616,1408.7149954997585,22340.133140471633,15112.751834908493,29861.48983925846
2018-09-13,1163.7500965424074,824.2265889213063,1467.4137693747075,23735.600832571094,17145.58223791458,31111.335080082157
2018-09-14,1491.0465441817348,1173.3290636412355,1809.8358806388003,30394.15795313085,23170.127832245034,37597.51156207483
2018-09-15,1938.7288358349706,1634.313702109363,2269.8320283771045,38631.12128675447,32149.628410399197,45431.46986128811
2018-09-16,2003.3628966637675,1659.92424842767,2341.977047729274,39818.977125028825,32723.318041252176,47237.27586060938
2018-09-17,1203.3583522095903,884.3359332019556,1533.8765983516394,24712.804256273943,17553.20509692697,31913.454086051832
2018-09-18,1051.3603978279177,737.1781223496256,1373.1022343202774,21373.11534555848,14140.345961253686,28697.694284972127
2018-09-19,1130.6728096740294,783.7482846396082,1460.2810704551164,23284.92734403663,15682.74388494363,30364.85888285222
2018-09-20,1212.3010575996063,891.4167999951073,1559.3159996887503,24586.89117428501,16991.356518413566,31984.568466347268
2018-09-21,1534.1125299603211,1207.6373545100732,1887.120667895695,31138.327334713886,24461.609792844694,38859.430984867424
2018-09-22,1975.1931701184578,1648.0059811227381,2310.487318397087,39255.39016742489,31511.449515648874,46644.75329788293
2018-09-23,2032.2115798895934,1708.2436662843263,2363.2658107126545,40311.68239062674,33105.21512786014,47654.8618211984
2018-09-24,1223.7037596706207,915.2680806567917,1566.0092395075797,25063.688234829184,17883.603510246558,31986.843562086713
2018-09-25,1062.4634240600037,748.5148519056581,1405.5352263279415,21573.617809182208,13931.865427357418,28574.761892194718
2018-09-26,1131.9629033820197,784.1994670362969,1472.0463401416405,23328.47257967437,16086.088227034345,30262.26661590159
2018-09-27,1203.3936160632516,892.830023268072,1535.7764182731114,24469.161657217577,17167.73012164159,30852.33903506143
2018-09-28,1514.823160515942,1185.7782760793568,1842.0792507933875,30857.515229090222,23548.048719360137,38188.293116455105
2018-09-29,1945.548378358247,1624.0367801067944,2297.979060728989,38812.41782410465,31918.056451932334,45836.773608184965
2018-09-30,1992.4555090325118,1650.5877366592895,2300.0973023242764,39710.383231105756,32289.186447932017,47449.77908042981
2018-10-01,1174.300681733736,849.463544078227,1506.1121759612474,24310.939902169353,17064.81742854619,31280.04984260827
2018-10-02,1004.0957697183865,697.1048409892478,1312.6130530826078,20679.420234099343,13775.56435820607,28327.873792907423
2018-10-03,1065.5247116873081,711.2281133797334,1381.2421184290881,22305.964636214725,15031.518233625226,29837.149507997216
2018-10-04,1129.9793856622068,812.6854578113977,1453.4452210209834,23334.571353019423,15981.582555460493,29866.51238438078
2018-10-05,1435.7121881682356,1132.2776728929514,1772.9723135159152,29630.039858488155,22597.118693646786,36762.92419896434
2018-10-06,1862.1847761345716,1530.8898649117725,2198.5718952922066,37514.032177404035,30638.787336229907,44996.772609535336
2018-10-07,1906.424195884984,1598.0606501102577,2245.7710081072582,38365.575756476224,31349.966583329897,45294.4955677545
2018-10-08,1087.2997457282804,767.0951810446288,1399.136716819283,22946.37861418962,15826.721296440937,30409.436912746914
2018-10-09,917.9056914296817,592.4211943359642,1241.8839431205056,19323.552102417434,11856.532240296372,26292.489346007358
2018-10-10,981.9750246923561,643.0592031295117,1324.4487557546788,20988.554117366857,14200.745557977674,28973.95382292191
